config,run_label,benchmark_label,block_number,tx_index,channel_header_type,tx_id,envelope_bytes,envelope_sha256,validation_code,validation_name,endorsements,block_classification,accepted_for_tx_mean
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,37,3,6bbb27ef9139397b108c23b357d087c922fc287ebf2518ecf582b4641d859527,12286,0b82c38389395d167ecd3d8b380fb9ace99c00abf9042b4ff7fbe6ed271fdbd9,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,38,3,4fa8e9f38998ef1d4a1429b5c3203612d9b7c0602728ca371952e8bec0db411b,12286,a27441480829851c2512715509b2145580190d97e2c89692b767cba35b36331f,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,39,3,2b4f6b83a87c103648be943d37d087ab64cfc4b6406e34692684a9443a722aaf,12285,e62aa7533f8c6ad1cb114b8cda2616bdcfc587d225a91bf4fcd31362a287a441,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,40,3,222a680369c47d9dcbffbb814f18b32a266578f42a9372d6adb5243a5b2a55e1,12285,fe304d20c4650431b03f2a68a2a0de0391a7344c0ac2f6cff04863bad81f7b7e,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,41,3,d0b7cfb88b1ec837b3feda5d1dc4ba22844b1ea1551350b68f916ed49f78e559,12285,e8460cbf33aeeb03c193ac801692332ca74c42aa6d329c454d5ff1c1b0423845,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,42,3,9f11ac0cbd35487b071f2cf723f6357986b218337bc2a6fe3dfa9d9164461fef,12286,b16f851a8db11b6c3ab453c7bbb54894abdbfecbefd68f6ed062b22a232d6b69,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,43,3,ea24db6ae1c01ceab5a9c3c0a18f0d5880f262bf047368d4b2c9f0f5b1ab70b5,12286,fea868c4cd90701134a4a3ee69c107cff8b5f9de691eee5bc62153ba7b0318b4,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,44,3,9c05884d189682352ac4586d2da0ec71ab73e57aa816b819b1e07518a30a688f,12285,d0b37e550c84d5bf0151d7b1212359222f7de038c03097ff44010b094280b60a,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,45,3,a620e00141eae6630d6a7ed14a495693bc22ecc83ad675b99ee704f3985cc988,12286,c7230c152414c466fe9190a641630327b0598fb0711d32d3b147d02c2f920029,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,46,3,5870800c5d0ee787452ef3e582839ec1185ec61c8e3f1e28dcb2883789b67736,12285,74dfe64e7eb19f8e98ec448a0b7f50f0beb670040374b1b9e5073f0e38920298,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,47,3,5d29587f484ead35d4c150ca976cfc5fc831d09a73991b405a3b4ff420a8ee13,12286,a647f89d185f253460eece81513998044e9bb9dcd64339e5350b05713136c732,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,48,3,10c1ea5c570f863707c9d3628e96cf473acbc2a9263f60c4537e44e56c040aed,12286,8dd6224a55a5c40b31dad3ad47fde0364505fcf8fdb0ff8835504c7e174ca189,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,49,3,76d267d0670298a4aadc32bf5d96fa14d7818254bdaab9ccdae6fffa4c309f12,12285,14207200d5a5f6663c13d5bba901dbb21562b966276485e617539aa7c490f26b,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,50,3,8559c622aa95b3ff14aa18f561d1763854c57f8574158ab38468071d8ff8e110,12286,2dc707b9f6e4293d00fb97bad0be51439c3e47b8107440a087dc4cc64ba09e2b,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,51,3,c2e2f07ba58bc06d8670e6cb04dcc9cd7d841cd22e289e35ff6b3bf1ccfddbdb,12285,708f8ecda40bf482bf4712dd45539fea9d9298bcc99d2da4a6a5b25ad050b6c2,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,52,3,03f26102b370eb9e2963a7d7425031e94baf0263bac62aebc632c5430a500da7,12286,bd15c0e30c749fe58e13d861017f117262c8ad08ad935243176f95b26e857a2e,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,53,3,bd8205aedc57664d48082b56deaf88a5cdaeed218a04ceea07c9611922b86d29,12285,f40cf5417e6f91b4ad2885b3150b13e19793cf922e0cf4bb7a51be0fa1b16b2b,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,54,3,9d7f84adf68b9605267de0935c433b473a8fa818ba3e903d8c2dcb03b6defe3d,12287,566549c107a0a08215b8e0d59c6b2f1ff738cafd5d70d97e92c3e03db3a3f518,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,55,3,7f730c3dc37293656a634b81bca131a19a969516637a9229c9e3fa7d57fd4b3a,12286,a053fa71b4b26a3313a5f29451a193a28d64474a7180b60a0fb40b7787cbd775,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,56,3,031944747f0270ca3caf10e6b9369b9ce80b707d5d18831e4667dac23ba473f6,12286,943d86bc104821cb758786092ac6464eddf0aef1c950083c3b71b7fdae2dc9d8,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,57,3,e5ad783e9786a4024a00719e3f36a05c7c5f418f2becfc2743ab66579962926b,12286,1cfd1f9a69b33190179b19fdc7a922b1de82fc3b78d9e54b929535ea256b9300,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,58,3,c69a131cae63c40a7bacfd9c34b9b6baacd91fbbd9d5449d05e66ec570163a12,12287,d2349f56f68cce67a692630f80b646647cb3deb8bebdfadb90f44195fa162d91,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,59,3,74dd4c9501fe2ac6e38e2a134b9a278fcc1ddee5ae028f3471bf37de63499335,12286,82a64989db08f33aa5dd27b459a0e57c478c63e30d01b9a42817d92fb0e9fb6e,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,60,3,4cc6919644db0f97db5e2114df336a024b33f69646ffe7a3d902a4cb49c16dde,12286,bf0a837356cb93c84c417a61672a543bfb3e0b430391aac8e704046fc04f2078,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,61,3,fc45ac6e373b53f070faed7fdb81cf41b7a5e70cbed3916bb34cc6716cffa308,12287,77ef2e26a591ee850e02c66b67f34223f1129829a60c06f4a13855c873db865b,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,62,3,f351df9b8f1dbc81d64ae1e2a5c049e19ca0a6a6f6b11b16e9d4a59522b7bae0,12287,ed90cd3670d14be018edf633dc83a6c97b3d7c15032430ae39dc2858b9aaaba6,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,63,3,33d3de8df6c467cba7b286721aa0dd200d17c928a6adda3c8fac86d5ab9b1c99,12287,d816ad2d20f3d391407ccca670a419db51b21a426376b7f815f781ff057635f5,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,64,3,c3cd6e9f4ae9ca35fac2d56b2374a59b38d345dde8179f07ef6838c9207b5381,12286,6bfba8e21026aca9abe91381b4e759807391310c9fbe911ff3feaef3e5201da3,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,65,3,49d04026aa0751f15da78c18e494beb806b7655fd287ae69a942473bf93a60f0,12286,30d6a5429f487ea6924b798d6bbb207a75fd8e150565a6e2815275b5b488d409,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,66,3,e77a5efade2b88cd11e1a7afd099695377cdd83b98b8e547029d66a406839878,12287,cb80dbc1a35825487ac9b7240450d5b9c6404d918586651300c303f131368a99,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,67,3,7d8556a9394fb13644a88f33fb42861e86ed70fd258f5aced75ca1e2ab51a434,12286,ab989143c02c69554aaeb8f3c2f56f3a2a4fd5455781fd80d6cc519d991b61fa,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,68,3,a8871de896c0375a11a43be4f7b92e31de80eebc471bece3cc8d6a1c20b0864f,12286,596dbeb58d506b4b554dc63706ff4b24230ab4d9302adecbf3a9b0d9af752de6,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,69,3,bcdd621428aeeea072d4f63c585da10fa1033d57208c0d95416fc9c6a6daedcc,12287,dec123cab90816ac34237149d93f7924f1e764d15d101f3c64fa6f06d80a1b3b,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,70,3,6221bc73b4da47245e79c6fa122cd10d4d02902ee0647bd877d6407d33a35c44,12287,bbe3a862c34dcfa1fe8503815f6ba0eaccc1557eeedc8e4f8c66fcc8eadcb0cd,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,71,3,931c6f4c1410359334504d3563f3c780392550d7d1ac10a309107f7135ce8a65,12287,bb2d4e35f9e4faf4afcaf5300156a25f41bfffdf011aedbea539048555e771a1,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,72,3,24b892739ac0beec80199f2f071a63d7eed8207037da09dc5f0e9872efc010d3,12286,9ad5b2dd07217cbe3f0aa48a1f1045ffcff04e3ae86ffc4ddd1dd159ec665a7e,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,73,3,7fd2b9db2120330b7dc02d907825b182e0e4d333863b5106c6b8e4a091a6b913,12286,e0a7c268b5ba77c1bdd48a4563427f417809307801db98aa26e7f6f9960c7791,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,74,3,6640430c232315ef18c20291c97ee5283d0772ae6fdb24b9a50be907e47cde38,12286,eb0d38d388a3b04e40b1dd234959f3f28891d64eb68daf80cb95a00d0d19eef3,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,75,3,5aba680ece8b9511f2fd00a1f9503b63f1c5c0696fd7b56ad82cae9223d4854f,12286,3eef5d76d42f76faeeca40d9f37b32449e5988c59b226bf11d6d1003a906e478,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,76,3,93d5d655b25592be649f506e822fe1462e495c5731f45a0604a4de8b58bf4e06,12286,e659a5c2d3c0e1268f7c3f234746efebe6843917621aca544b4205f4df67f119,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,77,3,78e1345c13471cea400f6ade9db6daadddc0ef031f0ff36f8060930bb1faa8a3,12286,9b58b5a2eb3597df5ad32f73403b12337d649ce173471ecbb5c4c1e5f200bb30,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,78,3,d62e64da247cc84e6fa0430bd1e8141049985f9dd2752264e8cd382cd0e05d53,12287,5c2072a732f0a2bdbbdfb3eb53bfc29aa41aeab0af2447e8bab37c938884a018,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,79,3,6f877902c2a95b0e79604366d531618860d8cdadc5c21953c9f26d58bbf53f5e,12287,f03daa3356d5102f8ecf558bf1d41bec69c68177d1d1c86046ffd68d0c4c4cf0,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,80,3,81494717713d3334b561ba347b05f12d995e8f65d844669fbb55b16708d4ac2a,12286,0f4c954053ab520eae6404ad1ac7bf80741887a171b5497191929ecedbe52a8a,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,81,3,743d453b6b8826412d7b25d61dbea0f1e1aacaa8893422db0acd894ecc1e1532,12286,61e38fb2931f3bcb58b824c937f19986c32e9d6c82b5864a9c10e5a4b00d6d26,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,82,3,fe8596396d79b737c7abdb8c1ccf2ab799f03b3f341cf263f152a578de1d3f8d,12287,80db4483dd01305568395b720e862dfb719d20952ea22c0f5c38d611d13d556c,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,83,3,652a5e00f34b6e7f2873314b0e1fdce50131ab61ceae4168bb0d123f4138fba0,12287,23fa74580f7de7c53c0b0dfe4d8ef20842e302a3c634196f7717852a2c784161,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,84,3,b4b020e3ad5b232cbcb4d0ad88bcd94e5945e4583b44a9b73e2e7336ddddc305,12286,cf2d5650396af5d4115dc87bc256f1ffae99817d34ccd01842097d9259f98d2d,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,85,3,738f33ee550d1d23eeb9ce514478d9bd1c7d2de937d69cdc6185f1099ff884ba,12287,27c191b772fcdc3efd002ccb35858e89d2951751cca3fe3eb0cf329602cf748c,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,86,3,e86dcd4fb18b2bf6ca31a85e79bbd44d61bba8cde4fd01c0fad100905266dab9,12286,d25abf46968bc6708a90382a7b5107fa34b02be87bb9c7f34f0b019e9cd34b85,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,87,3,c78f656ea2f500de2a4fd11bed6a37fe65d1b410ca4ca4f5c0a10acafaf6ccdc,12286,b31a6831be6e757ccaaeb486cca2e096af6c5395f8a49f1972d440e65506ca38,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,88,3,7394b8a094692e282bf6cc6deace71abf6265f411159b719c64ef8ab425245ff,12287,39b2c4a54bbd19f25adf2ff62b19c2930b2c6caffefa08e3cfb5795e5480d0b0,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,89,3,5e8d37516026e6f754020ab59ceb6e2a341e69713a577f153b084e8be82e9fce,12287,45274f3ca3b620976511c63807a4669f87dc8b557f36b020a17dc6cf244c7655,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,90,3,8fa0414fe33d6bb2ede14e1359b1516bf1bdb1cf2be9b6f07394ac908ac17e0c,12287,969f3835621333e295b7dab051a35687294c40341ac5d92442c8772a1c56e624,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,91,3,45cc4bc128200193a2805f2fc341ce50f17f6bbdc9573754ee735a3dbb953bb1,12287,d59a494688ab285205fbd3564c054f84405a532a61357c64528bab7070994202,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,92,3,c3cfab8babdbf36b9600b5a746183ef48c0cbe366d6027a307dde1f963ed3825,12287,5bd8b7550a0867b799b8be85fc5617c9bca15da2522e41a87ba4f394d7248b26,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,93,3,23a32e527f22186c29d2a9b2f92c83372345e250e39512870794f731eebef3ce,12286,eaa9bb2a74bb8aea89f60b3740377981773fe616ca469c3f2f56597ce7860417,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,94,3,b72394ea066df9382af3dbd106c3d9fd47ccf8ae3fe1e957e4e9f116b658a1b7,12286,fa21169fe71a4d23a1356b73f1d67a32f5394041ad04c1def345e876616bddb7,-1,unavailable,2,ordinary_transaction,true
ml-dsa-44,sustained-200-v1,sustained-200-tps,17,95,3,480518883fdf801bf76901d25863ad0385c59aebed9351c5e34431f05afb3a04,12286,9237e3873134cf1771fe7decd43f2f5e0822e7298a1a21f26b0900f969049c0c,-1,unavailable,2,ordinary_transaction,true
